TaggedPitchType,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,SpeedDrop,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2
Fastball,89.64104,-1.824302,-0.496798,2066.254675,201.863996,12:45,5.77331,1.38429,6.04707,-14.35631,20.82666,7.828,2.88739,1.57668,80.48903,-4.627704,0.912307,0.426911,-4.16032,11.66579,-1.34959,50,5.62344,0.78864,-129.94429,-4.4855,-6.98052,31.97414,-12.60015,88.29103,9.15202,54.44861,-131.03434,15.98707,5.76903,-4.05594,-6.30008,-1.38053,1.02662,-3.49026
Fastball,89.95775,-1.801437,-0.939942,2189.518885,202.23594,12:45,5.69244,1.23738,6.01752,-15.04741,19.79572,7.57607,2.76903,0.99796,81.08188,-4.717407,0.422973,0.424845,-4.16461,11.08871,-1.16763,50,5.54293,1.81171,-130.43961,-4.48998,-7.07091,31.15762,-13.34698,88.72054,8.87587,54.47874,-131.50507,15.57881,5.68867,-4.03357,-6.67349,-1.23372,2.05351,-3.53545
Fastball,88.38527,-1.832634,-0.384924,2055.061064,205.007231,12:45,5.7611,1.27839,6.09128,-18.6606,17.36717,7.48729,2.51021,1.54626,79.67816,-5.406442,0.964382,0.432006,-3.98945,9.9365,-1.25262,50,5.61003,0.55299,-128.19764,-4.62327,-6.52926,30.59424,-15.91164,87.24978,8.70711,54.40646,-129.24495,15.29712,5.75897,-4.07858,-7.95582,-1.27537,0.7765,-3.26463
Fastball,91.15121,-0.811432,-0.276668,2135.649269,203.727132,12:45,5.85374,1.06543,6.09942,-12.11556,21.73237,9.01174,4.09357,1.56052,81.94413,-3.208119,1.34685,0.418733,-4.70973,11.79493,-1.04865,50,5.7848,0.24845,-132.24824,-2.13689,-8.20311,32.55202,-11.63044,90.01536,9.20708,54.39728,-133.32621,16.27601,5.84919,-1.75175,-5.81522,-1.06137,0.5201,-4.10155
ChangeUp,82.08671,-0.916746,-1.686618,2349.220535,130.842018,10:15,5.65789,1.33932,6.13486,-36.81608,4.32646,-3.50087,1.74213,-0.51175,75.3658,-7.734765,-2.318306,0.461655,1.33012,2.89417,-1.20877,50,5.56891,3.64215,-119.24661,-3.05005,1.91023,23.489,-28.01758,81.64642,6.7209,54.36525,-120.10339,11.7445,5.66152,-2.02808,-14.00879,-1.34035,3.57247,0.95512
Fastball,89.81209,-0.98032,-1.179694,2154.663255,203.808312,12:45,5.87187,0.93351,5.97364,-15.61363,19.37285,7.99241,3.66162,0.50573,80.91419,-4.000975,0.256672,0.425718,-4.43217,10.57753,-0.84431,50,5.78551,2.33128,-130.24745,-2.63946,-7.50754,30.91481,-14.25702,88.53859,8.8979,54.52202,-131.31639,15.45741,5.86825,-2.1465,-7.12851,-0.92941,2.59087,-3.75377
Curveball,82.11946,-0.136276,-1.146477,2342.077406,148.099686,11:00,5.57289,1.43012,6.1515,-35.09655,6.07705,-2.94843,2.52223,0.12496,75.01288,-6.672616,-1.678558,0.461829,1.18268,3.6039,-1.34149,50,5.5447,2.49934,-119.28664,-1.3603,1.69513,24.07365,-27.00862,81.61564,7.10657,54.34721,-120.16077,12.03682,5.57629,-0.37961,-13.50431,-1.43113,2.43779,0.84757
Fastball,90.8561,-0.552235,-1.04627,2214.486478,189.545282,12:15,5.8553,1.11662,5.88791,-15.103,19.76029,3.08299,4.08383,0.40189,80.50364,-3.511757,-0.493154,0.424967,-1.9328,10.62938,-1.03389,50,5.80212,2.25903,-131.4967,-1.64667,-3.28174,35.74548,-14.12615,88.69488,10.35246,54.6035,-132.7422,17.87274,5.85093,-1.15447,-7.06308,-1.11459,2.37338,-1.64087
Fastball,88.73544,-1.485243,-2.44077,2268.323083,201.228281,12:45,5.81263,1.00692,6.32909,-16.59485,19.29182,6.93237,3.06045,-0.66438,78.96206,-4.732179,-1.187839,0.431159,-4.34252,10.83658,-0.83103,50,5.69554,5.16107,-128.39189,-3.70631,-7.06043,33.01387,-14.55498,87.42112,9.77338,54.15891,-129.45687,16.50694,5.80753,-3.23678,-7.27749,-1.0012,5.38883,-3.53022
Fastball,89.65729,-0.078451,-1.380341,2077.486067,211.70123,1:00,5.8796,0.86172,5.79496,-14.79473,20.52792,11.90257,4.5737,0.56937,80.72511,-2.948874,0.751204,0.427758,-6.42268,10.79382,-0.75494,50,5.86427,2.59617,-130.00028,-0.56152,-10.84747,30.57766,-13.94394,88.11627,8.93218,54.70055,-131.10124,15.28883,5.87545,-0.05946,-6.97197,-0.85545,2.98674,-5.42374
ChangeUp,81.18975,0.61927,-1.099944,2344.697904,93.009873,9:00,5.59024,1.36493,5.98124,-40.64416,1.63232,-5.76807,2.77739,-0.13545,74.39911,-6.891659,-2.137531,0.467973,2.64319,1.0839,-1.27489,50,5.61684,2.48524,-117.95655,-0.0252,3.71511,22.93845,-30.65058,80.54407,6.79064,54.5188,-118.83205,11.46923,5.59548,1.14465,-15.32529,-1.36704,2.34344,1.85756
Fastball,89.65144,-3.12588,-1.646836,2216.499052,200.824605,12:45,5.89762,1.08301,5.9955,-12.09926,23.37155,8.35878,1.98853,0.25303,80.19474,-5.526652,-0.144539,0.428654,-4.84835,13.45957,-0.95779,50,5.64456,3.37082,-129.74027,-7.34238,-8.07422,32.95399,-9.75911,87.9321,9.4567,54.50082,-130.87849,16.477,5.89234,-7.0053,-4.87956,-1.07903,3.6497,-4.03711
Slider,71.06416,2.616108,-0.042615,2301.703596,52.180253,7:45,6.02184,2.1274,4.91017,-67.61527,-9.25371,-14.60143,2.86285,0.87032,64.50407,-9.595899,-2.619514,0.549838,7.11796,-4.68918,-2.11056,50,6.22141,0.64603,-102.8922,2.41834,7.50103,19.77644,-37.11558,68.55188,6.56009,55.59095,-103.96126,9.88822,6.03645,4.4247,-18.55779,-2.13452,0.24054,3.75052
Slider,70.55628,1.162819,-0.892884,2338.796323,73.217787,8:30,6.05046,2.25459,5.00887,-62.9646,-3.47032,-19.07332,1.9013,-0.17773,63.72245,-10.253316,-4.266013,0.555148,9.15469,-1.52677,-2.15253,50,6.11143,2.30334,-102.12377,0.04899,9.40225,21.12474,-33.74213,67.89617,6.83383,55.49116,-103.25339,10.56237,6.06057,1.85331,-16.87106,-2.26225,1.80056,4.70113
Fastball,87.05476,-1.671661,-2.560391,2291.896876,187.093731,12:15,6.2048,2.2386,5.76528,-13.91013,23.93088,2.79811,3.48779,0.0872,77.97835,-4.402293,-2.060372,0.442744,-2.28693,13.14662,-2.02823,50,6.0582,5.51478,-126.00432,-4.0064,-3.60156,30.48822,-11.47013,85.13371,9.07641,54.73084,-127.14384,15.24411,6.19993,-3.57769,-5.73507,-2.23687,5.6494,-1.80078
ChangeUp,78.53601,-1.735682,-3.371554,1301.92475,241.341817,2:00,5.83561,2.5997,5.94591,-35.25474,10.69898,16.508,1.28448,0.84443,71.19738,-8.300783,-0.407001,0.487901,-9.57595,6.52579,-2.34032,50,5.67748,6.09052,-113.74123,-4.48887,-12.35672,23.7774,-23.75321,77.25426,7.33863,54.55325,-114.68913,11.8887,5.83756,-3.54194,-11.8766,-2.59295,6.58312,-6.17836
Fastball,86.94808,-2.191666,-3.575902,2213.051074,191.132896,12:15,6.13304,2.05895,5.66777,-17.1834,20.60371,3.79193,2.65256,-0.96363,78.73294,-5.469348,-2.900438,0.442429,-3.01614,11.50938,-1.75889,50,5.93691,7.69949,-125.80666,-5.3096,-4.78682,27.845,-13.90796,85.1944,8.21515,54.82961,-126.8711,13.9225,6.12972,-4.77794,-6.95398,-2.05672,7.88248,-2.39341
Fastball,86.50084,-2.240588,-3.369861,2288.948578,190.302201,12:15,6.1354,1.94017,5.47539,-16.5604,21.88037,3.72988,2.65398,-0.90608,78.3204,-5.40063,-2.707637,0.446239,-2.92071,12.12477,-1.64649,50,5.92748,7.20948,-125.15948,-5.38096,-4.58719,27.59037,-13.13132,84.46693,8.18044,55.023,-126.2619,13.79518,6.132,-4.85628,-6.56566,-1.93822,7.39276,-2.2936
Slider,71.81766,1.352774,0.14327,2361.002691,48.629764,7:30,6.01651,1.87258,5.03175,-66.97622,-10.21465,-13.87328,1.71177,0.85165,65.49081,-10.732968,-2.315321,0.542249,6.95709,-4.99524,-1.87446,50,6.0917,0.26052,-104.11497,0.23716,7.50512,20.28528,-37.56278,69.51134,6.32685,55.47118,-105.17555,10.14264,6.02796,2.20106,-18.78139,-1.87782,-0.13186,3.75256
Fastball,88.34667,-1.484228,-2.352403,2293.244024,203.338875,12:45,6.20895,1.8074,5.38581,-16.96954,20.22481,8.12036,3.40212,0.27786,79.25694,-4.732042,-0.91033,0.438945,-4.85902,11.04438,-1.60295,50,6.0649,4.88625,-127.85462,-3.82345,-7.89446,30.90232,-14.23016,85.87058,9.08973,55.11106,-129.08405,15.45116,6.20575,-3.25732,-7.11508,-1.80359,5.20032,-3.94723
Slider,71.62213,0.779687,-0.689232,2278.186771,45.13238,7:30,5.96121,1.94857,5.17449,-64.78771,-8.43756,-10.34095,1.29604,0.4382,65.85884,-10.912313,-2.526522,0.54028,5.00091,-4.04158,-1.87599,50,5.98371,1.62379,-103.94493,-0.66881,5.41714,19.03555,-36.55201,69.76463,5.76329,55.32918,-104.91634,9.51778,5.97025,1.19647,-18.276,-1.9518,1.34735,2.70857
Slider,71.75452,2.289996,-1.287277,2360.772314,57.743561,8:00,5.96846,2.05455,5.05941,-65.54744,-8.88792,-17.11198,2.66742,-0.58559,65.54066,-9.552118,-4.312993,0.541761,8.12725,-4.64492,-1.91768,50,6.13389,2.97509,-103.99623,2.00357,8.7846,19.56148,-37.19466,69.57391,6.21386,55.44403,-105.01525,9.78074,5.97905,3.94115,-18.59733,-2.06074,2.51747,4.3923
Fastball,88.35197,-4.220997,-2.209007,2338.381507,191.908711,12:30,6.18275,2.17537,5.75237,-14.49268,21.72044,4.32689,1.03548,0.47847,80.79343,-6.983795,-1.435238,0.433116,-2.84957,12.66469,-1.9947,50,5.82301,4.75496,-127.91362,-9.85057,-4.71406,26.75639,-11.22272,87.02614,7.55854,54.74837,-128.90303,13.37819,6.17959,-9.43557,-5.61136,-2.17376,4.92928,-2.35703
Fastball,87.73046,-2.277166,-3.12844,2260.452417,199.437996,12:45,6.11769,2.3013,5.93026,-17.07773,19.34855,6.40536,2.57745,-0.07049,80.05762,-5.529475,-1.980552,0.434389,-4.18898,10.94323,-2.0548,50,5.92582,6.68922,-127.17358,-5.54565,-6.84479,26.63018,-14.2928,86.77119,7.67284,54.5696,-128.12688,13.31509,6.11518,-5.034,-7.1464,-2.29865,6.93424,-3.4224
ChangeUp,80.50994,-2.477763,-2.806895,1359.584725,194.578252,12:30,5.7856,2.43636,5.94716,-27.55525,16.25308,3.80555,1.18691,0.14789,72.82323,-7.655028,-2.123832,0.476376,-2.88579,9.62312,-2.21494,50,5.57276,5.57236,-116.56214,-5.83261,-3.9033,25.35639,-19.15787,79.12331,7.6867,54.55121,-117.54802,12.6782,5.78505,-5.08774,-9.57894,-2.43455,5.72413,-1.95165
ChangeUp,79.58582,-1.172304,-1.644032,1277.48999,221.198146,1:15,5.69077,2.58508,5.78324,-31.8612,12.77142,9.84197,1.94435,1.87521,72.48112,-7.104797,0.119744,0.480837,-5.47024,7.32886,-2.45525,50,5.57512,2.92712,-115.42991,-3.32823,-7.32487,22.99687,-22.3604,78.3893,7.1047,54.71364,-116.3652,11.49844,5.69199,-2.41881,-11.1802,-2.58035,3.22503,-3.66243
Fastball,86.17031,-0.824247,-3.482023,2285.091798,208.417373,1:00,6.07433,2.15492,6.02179,-19.14623,18.65139,9.39249,3.7139,-0.29153,78.12553,-4.481995,-1.796868,0.44249,-5.82587,10.19174,-1.88678,50,5.99916,7.20957,-124.8706,-2.32238,-9.13462,26.77734,-16.19402,85.18255,8.04477,54.4752,-125.82661,13.38867,6.07176,-1.74422,-8.09701,-2.15,7.5357,-4.56731
Slider,71.53079,2.765495,-0.703324,2397.670372,73.271048,8:30,5.93044,2.30055,4.9642,-60.45897,-2.97819,-16.68013,3.50698,0.24608,64.8101,-8.206314,-3.645197,0.545673,7.968,-1.72642,-2.21817,50,6.14894,1.91589,-103.53254,3.00164,8.51064,19.85626,-34.01804,69.07512,6.72069,55.53561,-104.58882,9.92813,5.94114,4.81126,-17.00902,-2.30805,1.46316,4.25532
Slider,72.08257,1.055235,-1.062822,2293.036498,62.944543,8:00,5.85671,2.50006,5.21902,-61.6396,-5.54918,-14.80001,1.71255,0.26729,65.5709,-10.130403,-3.690919,0.539034,7.07193,-2.60603,-2.39021,50,5.90779,2.48401,-104.4735,-0.05527,7.66422,20.79045,-34.99834,69.92596,6.51167,55.28245,-105.51948,10.39523,5.86628,1.70552,-17.49917,-2.50548,2.09842,3.83211
Slider,72.13793,2.096587,-2.727247,2302.280468,57.989756,8:00,5.93969,2.31643,4.95985,-62.0144,-5.32382,-11.74839,2.75575,-1.24117,65.4586,-9.116143,-4.795982,0.54191,4.89048,-2.71386,-2.042,50,6.09221,5.42422,-104.33711,1.75025,5.29417,20.49549,-35.11195,69.55483,6.67934,55.54019,-105.41978,10.24774,5.95076,3.60504,-17.55597,-2.32115,5.14456,2.64708
Slider,73.15132,0.789609,-2.772547,2355.392133,82.364456,8:45,5.8713,2.5588,5.11299,-54.75279,0.01921,-14.41276,2.05338,-1.25632,66.48736,-9.146259,-5.318183,0.532661,6.24622,0.32287,-2.28581,50,5.90343,5.67863,-105.86508,-0.33111,6.96043,21.12175,-31.81425,70.76256,6.66397,55.38615,-106.9343,10.56088,5.87942,1.27939,-15.90712,-2.56435,5.32628,3.48022
Fastball,89.65821,0.517611,-0.098011,1998.503854,228.717829,1:30,6.1928,0.90259,5.46787,-25.27049,10.3217,10.38091,4.57137,1.67594,81.20656,-4.187416,1.750508,0.429387,-5.21315,5.4039,-0.90107,50,6.2214,-0.25561,-130.04057,0.27314,-8.85044,29.44952,-22.99978,87.78199,8.45166,55.02914,-131.17454,14.72476,6.19383,1.15876,-11.49989,-0.89779,0.08518,-4.42522
Fastball,87.45088,-3.041674,-0.972649,1963.851426,230.625706,1:45,6.04933,0.7916,5.90579,-26.40001,10.27402,11.06044,1.0228,0.81034,80.12156,-7.936694,1.016067,0.435864,-6.00697,6.49689,-0.72004,50,5.78963,1.71036,-126.87499,-7.60329,-9.75349,26.89758,-21.62503,86.47758,7.32931,54.59541,-127.84551,13.44879,6.04989,-6.82302,-10.81252,-0.7881,2.06229,-4.87675
Fastball,88.34489,-2.211776,-2.452047,2165.795226,223.57229,1:30,6.13701,1.13215,5.6222,-24.46167,12.02327,10.25127,2.03157,-0.30325,80.37665,-6.763113,-0.621852,0.434739,-5.95099,7.12418,-0.92977,50,5.93261,5.04179,-128.02334,-5.77656,-9.80311,28.26543,-20.4383,86.70138,7.96825,54.87733,-129.09569,14.13272,6.13705,-5.00116,-10.21915,-1.1281,5.4137,-4.90156
Fastball,88.62064,-1.743133,-1.735911,2208.972202,236.883599,2:00,6.11539,0.85122,5.67169,-27.77868,8.4043,10.98619,2.17404,0.14777,80.59313,-6.891158,0.229323,0.432936,-6.15559,5.14764,-0.71191,50,5.9507,3.42944,-128.53005,-4.8776,-10.20141,28.95358,-23.64308,87.06242,8.02751,54.82868,-129.61323,14.47679,6.11663,-3.99309,-11.82154,-0.84735,3.81108,-5.1007
ChangeUp,81.47737,-1.709165,-0.91647,2380.504563,58.748289,8:00,5.92687,1.25156,5.12115,-43.87357,-0.34843,-2.90398,0.6601,0.14621,74.86373,-9.633381,-1.431746,0.474834,1.19906,0.63472,-1.16296,50,5.73161,2.00865,-118.18112,-5.11129,1.68607,23.72662,-31.28152,79.38031,6.61364,55.38107,-119.25656,11.86331,5.93115,-3.69342,-15.64076,-1.25228,1.93223,0.84303
Fastball,90.30302,-2.027536,-1.966016,2280.75507,204.922143,12:45,6.06405,0.80776,5.49817,-22.31005,12.55075,5.30843,2.30646,-0.58956,82.55674,-6.170297,-1.020394,0.424952,-3.21276,7.23906,-0.6394,50,5.87172,4.25294,-130.93678,-5.41966,-5.57412,27.8035,-19.61435,88.69806,7.74627,54.99995,-131.99421,13.90175,6.06366,-4.67367,-9.80718,-0.80518,4.46494,-2.78706
Slider,80.49803,0.770647,0.440438,2349.581104,77.40086,8:30,5.95799,1.07009,5.12716,-44.8829,-0.67909,-9.00808,2.94365,0.73425,74.1021,-7.369032,-1.15545,0.478521,4.60004,-0.1337,-1.10417,50,5.99544,-0.52286,-116.89105,-0.05729,6.38428,21.39153,-32.35962,78.76857,6.39592,55.37413,-117.87044,10.69576,5.96415,1.42425,-16.17981,-1.07354,-0.81516,3.19214
ChangeUp,82.96515,-0.587183,-1.163755,2342.177221,68.366163,8:15,5.97735,1.14568,5.46623,-43.36711,-1.59311,-7.6976,1.81372,-0.58514,75.41605,-8.508673,-2.536704,0.465184,3.52481,-0.22457,-1.03776,50,5.89598,2.76085,-120.31468,-2.77222,5.09016,26.56939,-32.49836,81.02702,7.5491,55.03389,-121.42124,13.2847,5.98325,-1.41873,-16.24918,-1.14833,2.54886,2.54508
Fastball,90.43567,-2.722982,-0.282205,2224.344209,180.152785,12:00,6.14283,1.04604,5.6444,-21.01237,14.04261,0.03402,1.8498,0.78562,81.61708,-6.668595,-0.276123,0.426134,-0.10937,8.38713,-1.02211,50,5.89848,0.64371,-130.99552,-6.92604,-0.18689,31.92711,-17.84072,88.4521,8.81859,54.8538,-132.17322,15.96356,6.14182,-6.26794,-8.92036,-1.04598,0.65061,-0.09344
Slider,75.43686,2.2549,0.913123,2529.649271,56.75058,8:00,5.9869,0.87126,5.39937,-61.18554,-10.03119,-18.23946,3.00254,0.20707,67.92277,-8.91644,-2.335749,0.51477,9.50812,-5.33103,-0.93924,50,6.14499,-1.0427,-109.27866,2.26587,11.21205,23.71344,-38.46043,73.22197,7.51409,55.10258,-110.38037,11.85672,5.99822,4.0527,-19.23022,-0.8787,-1.5636,5.60602
Fastball,86.65909,-2.807304,-4.474917,2182.06997,171.768072,11:45,6.11892,1.94079,5.71145,-14.00257,24.38631,-3.31921,2.32651,-2.51339,77.97319,-5.528125,-5.064747,0.445938,0.19756,13.66343,-1.56342,50,5.87444,9.93306,-125.0679,-6.47286,0.30759,29.21944,-10.89983,84.52403,8.6859,54.78287,-126.18037,14.60972,6.11298,-6.05787,-5.44991,-1.94137,9.92136,0.1538
Fastball,86.61235,-3.33023,-3.121454,2207.442048,189.389152,12:15,6.20836,1.9264,5.49756,-14.86076,23.51289,3.66,1.84677,-0.69126,78.43749,-6.183536,-2.471078,0.445849,-2.81315,13.3017,-1.65574,50,5.90697,6.67246,-125.2368,-7.70043,-4.42208,27.70828,-11.26451,84.54079,8.17486,55.0008,-126.33836,13.85414,6.20421,-7.2526,-5.63226,-1.92451,6.84827,-2.21104
Slider,74.32968,0.512091,-0.491147,2466.450182,76.679655,8:30,5.98837,2.03067,4.87904,-54.51893,-1.19768,-13.11804,1.92969,0.47278,67.54256,-9.348113,-2.806058,0.525559,6.33626,-0.25102,-1.9706,50,5.99264,1.44143,-107.68174,-0.90822,7.31456,21.63288,-32.46385,71.71875,6.78713,55.62107,-108.80514,10.81644,5.99603,0.77763,-16.23193,-2.03559,1.06159,3.65728
Slider,72.40939,1.69048,-1.865056,2345.822605,93.160548,9:00,6.00325,2.04051,4.58306,-54.27688,2.67299,-11.30481,3.08974,-0.6765,65.56808,-8.114699,-3.843613,0.543147,4.95843,1.24354,-1.83616,50,6.12786,3.85426,-104.73388,1.24277,5.41341,20.50952,-30.81642,69.39633,6.84131,55.91679,-105.88619,10.25476,6.0094,2.97418,-15.40821,-2.04417,3.55011,2.70671
Slider,72.48321,1.259479,-1.62066,2429.873565,49.901407,7:45,5.97089,1.97681,5.03946,-63.79507,-7.70146,-11.61103,1.84347,-0.52009,65.68576,-10.279515,-3.674979,0.539049,5.24296,-3.77173,-1.81216,50,6.03983,3.40704,-104.95132,0.19689,5.71141,21.62369,-36.2828,69.92398,6.79745,55.46199,-106.07072,10.81184,5.98102,2.07514,-18.1414,-1.98088,3.11138,2.85571
Slider,77.29556,-0.906905,-2.862603,2502.382468,80.29582,8:45,5.97584,2.05461,5.06702,-48.52534,0.05752,-8.85815,1.0758,-1.38498,71.08311,-9.654195,-4.427836,0.501664,3.59658,0.69221,-1.77507,50,5.85093,5.94858,-111.99957,-3.45381,4.53939,21.4258,-31.30036,75.13483,6.21245,55.43454,-113.03443,10.7129,5.98124,-1.94201,-15.65018,-2.05709,5.72933,2.26969
Fastball,87.57339,-3.962593,-3.303893,2314.607509,206.249057,12:45,6.14018,2.13944,5.5229,-15.67532,21.89946,10.12461,1.117,-0.10923,79.28533,-6.955711,-1.503235,0.441184,-6.19181,12.72969,-1.85887,50,5.78448,6.87429,-126.54527,-9.23096,-9.92748,28.53295,-11.76416,85.43475,8.28806,54.977,-127.66254,14.26647,6.13692,-8.77031,-5.88208,-2.13566,7.26302,-4.96374
Fastball,87.51402,-3.501445,-2.844653,2372.79607,204.347539,12:45,6.06103,2.02276,5.81311,-15.178,22.03151,9.35229,1.53219,0.15476,79.08413,-6.427963,-1.17129,0.439034,-5.70587,12.77768,-1.79526,50,5.76478,5.90331,-126.60866,-8.15714,-9.13901,29.04341,-11.70819,85.85307,8.42989,54.68608,-127.67909,14.5217,6.05747,-7.72562,-5.8541,-2.01904,6.24014,-4.5695
Slider,73.95756,1.193608,-0.922348,2472.291673,51.118144,7:45,5.97084,2.0228,4.96207,-60.92468,-7.37087,-11.43579,2.02174,0.19837,67.45363,-9.799124,-2.943619,0.526704,5.39032,-3.55445,-1.92351,50,6.03598,2.17005,-107.19898,0.14581,6.18247,21.01126,-36.25083,71.56286,6.50394,55.53996,-108.27938,10.50563,5.98056,2.00984,-18.12541,-2.02692,1.85215,3.09123
Slider,77.16483,-0.586079,-2.031104,2525.267747,109.107091,9:45,5.92836,2.10774,5.05688,-43.98124,4.93922,-9.43949,1.71017,-0.59518,70.4447,-8.574469,-3.699416,0.503404,4.09154,3.08677,-1.90644,50,5.83775,4.3407,-111.80262,-2.64441,5.12426,22.14006,-28.30817,74.87514,6.72013,55.44288,-112.87532,11.07003,5.93264,-1.27286,-14.15408,-2.11074,4.09242,2.56213
Slider,77.41878,0.962832,-1.21426,2369.260765,58.765408,8:00,6.01867,2.12609,5.1045,-52.16267,-3.10988,-8.16752,2.5793,0.30115,69.77176,-8.532369,-2.660422,0.504084,3.66693,-1.42717,-2.00474,50,6.06866,2.70392,-112.09414,0.07008,4.5568,24.66609,-33.94756,74.77405,7.64702,55.39512,-113.27511,12.33305,6.0264,1.69542,-16.97378,-2.12897,2.48575,2.2784
Fastball,88.40544,-1.899235,-1.71072,2345.766649,194.018961,12:30,6.24023,1.94398,5.74922,-14.0482,22.16115,5.22366,3.29993,0.78614,80.21717,-4.615807,-0.776339,0.433093,-3.11354,12.11678,-1.8048,50,6.07353,3.59195,-128.14499,-4.59725,-5.14823,27.86467,-12.1389,87.03073,8.18827,54.74549,-129.17276,13.93234,6.23484,-4.14951,-6.06945,-1.94079,3.78184,-2.57412
Slider,75.80427,0.915874,-1.217416,2467.501978,74.807583,8:30,5.90541,2.31626,4.93265,-51.98735,-0.86917,-9.85489,2.43913,0.34408,68.82851,-8.507073,-2.956384,0.514587,4.51898,-0.28713,-2.18899,50,5.95129,2.72463,-109.81536,-0.04202,5.43271,22.26136,-32.51925,73.24791,6.97576,55.56789,-110.93832,11.13068,5.91204,1.5984,-16.25962,-2.31952,2.45058,2.71636
Fastball,86.93604,-2.47493,-2.636896,2218.023896,202.064779,12:45,6.06569,2.5826,5.48796,-16.33371,21.57426,8.21008,2.38522,0.79806,78.88954,-5.589404,-1.176582,0.443136,-4.94213,12.01768,-2.35721,50,5.83795,5.44387,-125.89368,-5.92003,-7.8729,27.3242,-13.02963,85.05849,8.04649,55.01089,-126.9766,13.6621,6.06235,-5.40364,-6.51481,-2.57914,5.75589,-3.93645
Fastball,85.13702,1.972588,-3.583697,2159.376357,274.726829,3:15,4.62723,3.36697,5.78939,-39.84305,-0.36205,22.04651,3.14639,1.86593,76.39353,-5.405285,0.357682,0.452237,-12.27627,-0.34161,-3.08426,50,4.76672,6.77099,-123.20914,2.85222,-18.53302,28.56793,-32.68977,83.34674,8.74348,54.70947,-124.29631,14.28396,4.63451,4.09625,-16.34489,-3.35535,7.47628,-9.26651
Fastball,84.99404,2.430393,-3.408112,2152.857432,268.274008,3:00,4.65365,3.29695,5.8762,-37.33352,2.09299,21.84611,3.80518,1.94833,76.29843,-4.509876,0.502805,0.451924,-12.24075,0.69654,-3.03377,50,4.82919,6.42393,-123.03557,3.96999,-18.45175,28.19199,-31.12408,83.40434,8.69561,54.62373,-124.09052,14.096,4.65885,5.13465,-15.56204,-3.28707,7.11439,-9.22588
Slider,73.58359,2.712277,-3.082441,2492.593779,91.274868,9:00,4.22705,3.65488,5.03817,-52.09369,2.15162,-11.95528,2.45031,-0.2522,66.63494,-6.774309,-5.185531,0.530093,4.96004,0.70721,-3.35015,50,4.44503,6.1884,-106.36876,3.33511,5.60009,20.71906,-31.3756,71.10527,6.94865,55.46128,-107.42727,10.35953,4.2337,4.93804,-15.6878,-3.659,5.9023,2.80005
Slider,74.36503,1.868677,-0.992871,2522.903306,83.177073,8:45,4.32205,3.67175,5.20259,-52.38038,-0.11059,-15.3878,1.71547,1.45551,67.85083,-7.671478,-3.718969,0.520352,7.39327,-0.13382,-3.56759,50,4.45563,2.45685,-107.82238,1.79543,8.62711,20.28556,-32.33019,72.43649,6.51419,55.29838,-108.81464,10.14278,4.32912,3.37685,-16.1651,-3.67745,2.03486,4.31356
Fastball,85.12174,0.828952,-4.809862,2181.93401,270.588602,3:00,4.60557,3.26137,5.99241,-37.89002,1.16705,22.25403,2.21908,0.64782,76.84578,-6.200823,-0.822883,0.449802,-12.98351,0.71606,-2.89386,50,4.65028,9.47761,-123.19651,0.52943,-19.69144,27.47972,-31.08801,83.7979,8.27597,54.50916,-124.19823,13.73986,4.61032,1.66268,-15.544,-3.25243,10.19542,-9.84572
Slider,73.59289,2.06935,-3.792874,2548.946496,84.57816,8:45,4.33892,3.58186,5.5441,-52.96589,0.25693,-16.38418,1.86415,-1.3334,66.93829,-7.624485,-6.698022,0.525074,7.06894,-0.02016,-3.24158,50,4.48373,7.65447,-106.46604,2.22152,7.9901,20.8764,-32.19685,71.78502,6.65459,54.95616,-107.43347,10.4382,4.34621,3.71355,-16.09843,-3.58772,7.2842,3.99505
Fastball,85.60212,2.098473,-4.426653,2245.944696,276.029268,3:15,4.63827,3.15902,6.01385,-39.55431,-1.03445,22.56088,3.29275,0.93016,77.26978,-5.233078,-0.382682,0.446698,-12.91694,-0.76984,-2.82321,50,4.78207,8.67132,-123.91309,3.21147,-19.86096,27.31828,-33.35774,84.38017,8.33234,54.48752,-124.89851,13.65914,4.64452,4.41474,-16.67887,-3.14892,9.38774,-9.93048
Fastball,85.6285,-1.444937,4.251776,2004.831682,139.560074,10:45,6.03195,-2.09471,5.465,-19.27269,20.0684,-15.89017,3.06947,0.5679,77.26091,-5.105522,1.432974,0.451434,9.24863,10.93099,1.73077,50,5.89165,-8.50378,-123.79486,-3.70149,14.19817,27.19058,-15.39318,83.49483,8.36758,55.03196,-124.8952,13.59529,6.02884,-3.07856,-7.69659,2.08653,-9.07835,7.09909
